gender,date,racer_id,anon_category,anon_age,anon_time,anon_place
Male,2023-10-22,f61349b905,In,31.0,483.6831708560952,6.0
Male,2023-10-22,3fe1c2c934,In,25.0,488.7447119192768,5.0
Male,2023-10-22,5ee8ad0c46,In,30.0,493.99770637443214,9.0
Male,2023-10-22,11f61e73f3,In,37.0,490.0824592849696,9.0
Male,2023-10-22,db5328b95c,In,21.0,495.90102508798276,10.0
Male,2023-10-22,14e3e44b15,In,13.0,494.6074761406819,11.0
Male,2023-10-22,fd1aa8d0bd,In,30.0,498.4620815406904,13.0
Male,2023-10-22,da94942663,In,29.0,504.7552135204397,12.0
Male,2023-10-22,f54533e171,In,24.0,506.0871388160344,12.0
Male,2023-10-22,17d2909629,In,17.0,506.8014988032258,13.0
Male,2023-10-22,72ef8fa1fe,In,39.0,509.3796112822358,15.0
Male,2023-10-22,a8cc58d2bc,In,35.0,504.39668626976646,18.0
Male,2023-10-22,77b568e267,In,13.0,507.0899332141709,17.0
Male,2023-10-22,3b054c994c,In,30.0,506.55171898516323,21.0
Male,2023-10-22,1d50a2296e,In,42.0,511.27054973650206,21.0
Male,2023-10-22,c9e34192aa,In,34.0,509.2659440069631,19.0
Male,2023-10-22,3e8a64c985,In,25.0,510.44992406644184,24.0
Male,2023-10-22,3083e73336,In,29.0,513.3082587371797,24.0
Male,2023-10-22,caa60c0022,In,34.0,517.5937388035313,24.0
Male,2023-10-22,45d1a0dc66,In,43.0,518.7421545652331,24.0
Male,2023-10-22,9800a8a4b2,In,39.0,523.667563684651,24.0
Male,2023-10-22,5c89a63f76,In,29.0,529.0632963887748,26.0
Male,2023-10-22,824aa4fd03,In,37.0,525.3009968805794,28.0
Male,2023-10-22,eef445da6f,In,31.0,530.5171742988892,30.0
Male,2023-10-22,3972c7a205,In,36.0,538.2838638777854,32.0
Male,2023-10-22,96e84c5e83,In,27.0,537.1593890380352,33.0
Male,2023-10-22,8db131d9e8,In,33.0,536.561796687463,33.0
Male,2023-10-22,36bab6bce7,In,32.0,547.041838814292,33.0
Male,2023-10-22,a766e3e791,In,46.0,550.5474015842963,36.0
Male,2023-10-22,3e1b74c348,In,40.0,548.3276114583575,36.0
Male,2023-10-22,6b36013633,In,42.0,550.51694769396,35.0
Male,2023-10-22,6d0c344c32,In,44.0,552.1161481705772,36.0
Male,2023-10-22,5151a4b613,In,36.0,551.6545428743583,40.0
Male,2023-10-22,e5c2a6d1f0,In,29.0,555.0289416316729,40.0
Male,2023-10-22,ebe35571a0,In,38.0,552.8667372388755,39.0
Male,2023-10-22,1edbf6c385,In,28.0,561.4542966707631,39.0
Male,2023-10-22,b01b78a9b9,In,38.0,558.653269431528,41.0
Male,2023-10-22,47ddaec235,In,32.0,559.125591440917,42.0
Male,2023-10-22,71c1ec5048,In,2.0,561.1375564610827,46.0
Male,2023-10-22,b5b3ffd4ce,In,39.0,571.9930148669736,47.0
Male,2023-10-22,a94236cc51,In,18.0,579.1537994076443,48.0
Male,2023-10-22,86b1db8aca,In,29.0,590.2706209523988,45.0
Male,2023-10-22,99353d8b96,In,27.0,505.8307514348553,50.0
Male,2023-10-22,95fe75eb91,In,35.0,584.3424539249831,49.0
Male,2023-10-22,5de3a61bfa,In,37.0,590.1749549273309,51.0
Male,2023-10-22,f4adddfd40,In,57.0,601.4546631533962,53.0
Male,2023-10-22,99f706671f,In,28.0,609.193759234925,52.0
Male,2023-10-22,ff33fee7fa,In,,502.2570944909962,53.0
Male,2023-10-22,95b79970fb,In,16.0,564.3241844565418,55.0
Male,2023-10-22,084adce176,In,37.0,,54.0
Male,2023-11-05,87a368190b,In,34.0,499.09014207873156,3.0
Male,2023-11-05,11f61e73f3,In,39.0,505.50661158685,4.0
Male,2023-11-05,dec05c0ab0,In,20.0,504.8885355439324,2.0
Male,2023-11-05,71873d2ed6,In,17.0,512.0371810838951,6.0
Male,2023-11-05,731176f5f6,In,29.0,513.157382170906,6.0
Male,2023-11-05,1d50a2296e,In,39.0,513.1271563580987,4.0
Male,2023-11-05,5ee8ad0c46,In,27.0,519.6533305228891,6.0
Male,2023-11-05,fd1aa8d0bd,In,31.0,522.1011462699746,6.0
Male,2023-11-05,87ab0c2f4b,In,24.0,519.2124876010316,11.0
Male,2023-11-05,14e3e44b15,In,13.0,520.8109839936077,10.0
Male,2023-11-05,db5328b95c,In,18.0,532.1058331948351,11.0
Male,2023-11-05,da73e135c7,In,47.0,530.8001625697038,13.0
Male,2023-11-05,5188d44eae,In,30.0,537.1948875615343,11.0
Male,2023-11-05,084adce176,In,33.0,541.9588059607058,15.0
Male,2023-11-05,a205d71e95,In,28.0,541.5691231235872,13.0
Male,2023-11-05,3099a37394,In,25.0,541.7858447982616,14.0
Male,2023-11-05,d4b9602b13,In,32.0,545.4557343393401,15.0
Male,2023-11-05,caa60c0022,In,30.0,543.043809907766,18.0
Male,2023-11-05,21bc0d11ab,In,37.0,545.636181776702,17.0
Male,2023-11-05,d6ad90d5dc,In,24.0,547.977954723875,20.0
Male,2023-11-05,5c89a63f76,In,34.0,561.4112482334859,23.0
Male,2023-11-05,9c17ff27f4,In,29.0,567.7419753313706,22.0
Male,2023-11-05,a766e3e791,In,45.0,568.0419091156101,23.0
Male,2023-11-05,f25b15a1e6,In,34.0,571.9073499320767,22.0
Male,2023-11-05,71c1ec5048,In,36.0,581.1967540110918,23.0
Male,2023-11-05,8e568d6fee,In,48.0,583.063959605588,24.0
Male,2023-11-05,ae27a05607,In,34.0,588.549531028929,29.0
Male,2023-11-05,96e84c5e83,In,29.0,594.9633952912527,30.0
Male,2023-11-05,08c025c08c,In,32.0,597.5107149452282,27.0
Male,2023-11-05,2d15adbc4e,In,52.0,610.3835894964661,29.0
Male,2023-11-05,5151a4b613,In,36.0,633.896639603672,30.0
Male,2023-11-05,b287d96df9,In,44.0,655.7959748499733,31.0
Male,2023-11-05,d804d8046e,In,44.0,699.8640380872039,31.0
Male,2023-11-19,dec05c0ab0,In,26.0,474.5028587377752,1.0
Male,2023-11-19,105d5a5b67,In,28.0,474.4785013507974,3.0
Male,2023-11-19,79d99e1e5e,In,28.0,486.14874852155214,4.0
Male,2023-11-19,11f61e73f3,In,40.0,494.39494951619315,6.0
Male,2023-11-19,ef7cd63b4c,In,27.0,494.86194460014406,5.0
Male,2023-11-19,584d6d7521,In,28.0,497.4403801594764,8.0
Male,2023-11-19,f61349b905,In,29.0,502.1855410769246,7.0
Male,2023-11-19,8e04a42bf1,In,27.0,505.39135241725455,8.0
Male,2023-11-19,8f4d723972,In,38.0,502.757432570839,10.0
Male,2023-11-19,17d2909629,In,17.0,505.41236578428,8.0
Male,2023-11-19,14e3e44b15,In,19.0,505.200970539604,11.0
Male,2023-11-19,731176f5f6,In,29.0,505.1489813664257,14.0
Male,2023-11-19,3b054c994c,In,26.0,509.7279310742693,12.0
Male,2023-11-19,1d50a2296e,In,37.0,511.1959780405196,14.0
Male,2023-11-19,50293aa23f,In,19.0,511.44076428219716,13.0
Male,2023-11-19,04d62d9537,In,23.0,507.7892638491521,17.0
Male,2023-11-19,d3a388ee0f,In,35.0,514.9137638239988,17.0
Male,2023-11-19,29be0addc0,In,34.0,518.3907756460743,20.0
Male,2023-11-19,c109c35866,In,37.0,514.6418746778911,21.0
Male,2023-11-19,a205d71e95,In,25.0,514.7653809803707,18.0
Male,2023-11-19,5ee8ad0c46,In,29.0,520.3374487921691,21.0
Male,2023-11-19,31e42daad4,In,38.0,515.7049076385538,22.0
Male,2023-11-19,c965d8b5a0,In,28.0,519.2659721268045,23.0
Male,2023-11-19,c9e34192aa,In,31.0,520.5767703436056,23.0
Male,2023-11-19,edd624c5a2,In,20.0,522.1960770891106,25.0
Male,2023-11-19,db5328b95c,In,16.0,522.596511710865,27.0
Male,2023-11-19,74157bea53,In,30.0,520.3995704701118,29.0
Male,2023-11-19,f733dcadba,In,34.0,523.0727709091184,30.0
Male,2023-11-19,084adce176,In,34.0,524.1040648372691,29.0
Male,2023-11-19,72ef8fa1fe,In,40.0,526.8538044043906,31.0
Male,2023-11-19,8323c6bdcd,In,44.0,522.0206837832876,29.0
Male,2023-11-19,955471f990,In,36.0,531.1757744608813,33.0
Male,2023-11-19,a714cb6b4b,In,38.0,526.7243897606469,34.0
Male,2023-11-19,29e2c5df3b,In,37.0,530.6313416111036,32.0
Male,2023-11-19,de0228af0a,In,32.0,530.8801884378458,35.0
Male,2023-11-19,6d0c344c32,In,42.0,534.8592749961591,36.0
Male,2023-11-19,2e3d56e3a1,In,18.0,533.2748369299071,36.0
Male,2023-11-19,fdf988aa55,In,27.0,534.1012317612972,39.0
Male,2023-11-19,7e0e51ec7b,In,16.0,534.4738275229427,37.0
Male,2023-11-19,caa60c0022,In,33.0,542.2949970399629,41.0
Male,2023-11-19,e952bea2e2,In,22.0,542.0725959842694,41.0
Male,2023-11-19,ddcfe01d95,In,27.0,540.7288376069826,42.0
Male,2023-11-19,13b25e66d0,In,15.0,543.2657201326047,42.0
Male,2023-11-19,45d1a0dc66,In,43.0,543.6653524322599,45.0
Male,2023-11-19,3e8a64c985,In,28.0,543.050818640154,46.0
Male,2023-11-19,0e8e7da210,In,42.0,551.2098649276181,45.0
Male,2023-11-19,a766e3e791,In,45.0,548.8039981614855,46.0
Male,2023-11-19,a4391154ba,In,28.0,550.3140344483369,46.0
Male,2023-11-19,46b224b9d9,In,50.0,545.7251442413439,48.0
Male,2023-11-19,5c89a63f76,In,33.0,546.9559905962471,52.0
Male,2023-11-19,005f478317,In,40.0,552.379645071306,51.0
Male,2023-11-19,8db131d9e8,In,27.0,550.7221380592805,53.0
Male,2023-11-19,96e84c5e83,In,30.0,550.8527326707379,54.0
Male,2023-11-19,25d2706c88,In,46.0,551.3674103203377,53.0
Male,2023-11-19,be062e9a8a,In,42.0,554.4667491722498,54.0
Male,2023-11-19,d8cb3a6858,In,35.0,552.7804859237427,58.0
Male,2023-11-19,1edbf6c385,In,28.0,558.5097017535783,55.0
Male,2023-11-19,ad4730b104,In,40.0,558.235281792952,56.0
Male,2023-11-19,ece7e3d58b,In,43.0,559.3598642276688,58.0
Male,2023-11-19,74f6a4cbd6,In,46.0,556.7934770006798,62.0
Male,2023-11-19,7ab06efba4,In,50.0,562.2635806027265,62.0
Male,2023-11-19,24d4c338b0,In,39.0,559.0913936867164,63.0
Male,2023-11-19,3e1b74c348,In,39.0,562.7001154157316,65.0
Male,2023-11-19,9857e08f94,In,41.0,566.0851748056116,66.0
Male,2023-11-19,ceb56b738d,In,56.0,567.7470590260253,66.0
Male,2023-11-19,ce68d2e676,In,20.0,567.935568769959,66.0
Male,2023-11-19,ae27a05607,In,33.0,566.7840747036026,65.0
Male,2023-11-19,9de0df5e41,In,26.0,566.3286470840716,70.0
Male,2023-11-19,4aaaac567e,In,36.0,570.2720313838983,68.0
Male,2023-11-19,3972c7a205,In,32.0,573.0519735390706,72.0
Male,2023-11-19,0624fd0ee5,In,28.0,575.3214554169514,72.0
Male,2023-11-19,2f3d927389,In,34.0,576.2286665192107,72.0
Male,2023-11-19,8e568d6fee,In,47.0,575.0724763747432,72.0
Male,2023-11-19,b01b78a9b9,In,39.0,572.7619408678895,76.0
Male,2023-11-19,71c1ec5048,In,36.0,577.7372260126455,76.0
Male,2023-11-19,cecd3f64af,In,64.0,577.0186045234369,77.0
Male,2023-11-19,6b36013633,In,36.0,577.718184120088,79.0
Male,2023-11-19,ea0c7ce49c,In,19.0,574.9092420674044,77.0
Male,2023-11-19,5d4c60d5c2,In,34.0,578.6362343050448,81.0
Male,2023-11-19,110ac36d07,In,30.0,586.1111389033241,81.0
Male,2023-11-19,0967fb9661,In,17.0,587.4398303970096,83.0
Male,2023-11-19,9b0f276cbd,In,33.0,592.1629803203483,83.0
Male,2023-11-19,27ba5b386d,In,32.0,550.1989603674078,83.0
Male,2023-11-19,3b8cfe26e5,In,33.0,597.4407954131179,82.0
Male,2023-11-19,ea6df5d0ea,In,40.0,602.2536648102534,87.0
Male,2023-11-19,ebe35571a0,In,35.0,601.5361733772153,85.0
Male,2023-11-19,5151a4b613,In,39.0,615.6565747368169,85.0
Male,2023-11-19,8d3e042c3e,In,42.0,620.5218859734447,88.0
Male,2023-11-19,7939d73db5,In,55.0,623.6306489762841,88.0
Male,2023-11-19,95fe75eb91,In,34.0,628.7121923250991,91.0
Male,2023-11-19,26bc020b37,In,27.0,594.5750614118836,92.0
Male,2023-11-19,f25b15a1e6,In,40.0,646.0733744996178,90.0
Male,2023-11-19,b287d96df9,In,41.0,644.5968036840458,91.0
Male,2023-11-19,d1b6643f11,In,35.0,657.3922562977087,95.0
Male,2023-11-19,7d9b74c1d1,In,28.0,675.7625685579205,96.0
Male,2023-11-19,c248b0e068,In,27.0,707.2273984550247,96.0
Male,2024-09-08,1ecb67c421,In,17.0,482.552749497378,1.0
Male,2024-09-08,5a615bf60c,In,44.0,486.67764138069316,3.0
Male,2024-09-08,05b436a002,In,17.0,506.24934632454944,4.0
Male,2024-09-08,31e42daad4,In,36.0,508.6746407469502,5.0
Nonbinary,2024-09-08,13b25e66d0,In,22.0,511.3299666990636,6.0
Male,2024-09-08,22ecabcd5e,In,32.0,514.3237286942575,5.0
Male,2024-09-08,302eae5421,In,30.0,525.8035393092346,7.0
Male,2024-09-08,c9e34192aa,In,34.0,530.9346873101572,6.0
Male,2024-09-08,14e3e44b15,In,20.0,533.3784114115593,9.0
Male,2024-09-08,87a368190b,In,35.0,536.8060974067246,8.0
Male,2024-09-08,8f4d723972,In,38.0,537.8368582601106,11.0
Male,2024-09-08,da73e135c7,In,49.0,536.8101442905453,11.0
Male,2024-09-08,a4391154ba,In,24.0,554.7013872848902,11.0
Male,2024-09-08,caa60c0022,In,30.0,563.2421175742005,14.0
Male,2024-09-08,f733dcadba,In,38.0,565.2130810061216,17.0
Male,2024-09-08,3e8a64c985,In,24.0,569.4015781570362,15.0
Male,2024-09-08,c19a3b779a,In,35.0,569.1321074141944,17.0
Male,2024-09-08,79883555f3,In,34.0,569.4671486367315,17.0
Male,2024-09-08,3e2f7e0c59,In,34.0,582.9543991857769,21.0
Male,2024-09-08,51349eba69,In,27.0,587.7213143464205,20.0
Male,2024-09-08,cf24a11fab,In,40.0,593.4044027071853,19.0
Male,2024-09-08,5188d44eae,In,33.0,594.3254797241054,20.0
Male,2024-09-08,ba2f13beb3,In,24.0,599.1466805440546,23.0
Male,2024-09-08,445b4ce105,In,34.0,600.0715225980005,23.0
Male,2024-09-08,db5328b95c,In,18.0,605.1763031905011,27.0
Male,2024-09-08,597f0fe53d,In,24.0,604.5257117588118,27.0
Male,2024-09-08,6b36013633,In,37.0,608.6856605533387,29.0
Male,2024-09-08,ece7e3d58b,In,43.0,617.6602561850215,30.0
Male,2024-09-08,ae27a05607,In,32.0,622.8232555630854,30.0
Male,2024-09-08,62cf356cdf,In,35.0,644.3961908232634,29.0
Male,2024-09-08,f25b15a1e6,In,35.0,661.7840311709875,32.0
Male,2024-09-08,edfb33eb7e,In,42.0,707.3213780153678,34.0
Male,2024-09-08,9163c38b22,In,36.0,709.9904063671056,35.0
Male,2024-09-08,451d1e0767,In,27.0,798.1565865598141,35.0
Male,2024-09-08,29e2c5df3b,In,38.0,551.6870302311851,36.0
Male,2024-09-08,5151a4b613,In,36.0,661.401686483276,38.0
Male,2024-09-08,f61349b905,In,29.0,,37.0
Male,2024-09-08,e5fbe4386e,In,34.0,,37.0
Male,2024-09-21,8f4d723972,In,41.0,382.8853095362749,3.0
Male,2024-09-21,87a368190b,In,33.0,378.55787213878295,4.0
Male,2024-09-21,31e42daad4,In,41.0,386.01972153677536,2.0
Male,2024-09-21,c9e34192aa,In,35.0,383.66311318930485,4.0
Male,2024-09-21,f61349b905,In,32.0,382.93790739700717,3.0
Male,2024-09-21,ea0c7ce49c,In,26.0,393.63858064661974,5.0
Male,2024-09-21,a4391154ba,In,25.0,394.5992242852926,5.0
Male,2024-09-21,14e3e44b15,In,14.0,396.98813468159983,8.0
Male,2024-09-21,302eae5421,In,29.0,398.52245763366994,7.0
Male,2024-09-21,d1a2effbf0,In,35.0,395.8040905374022,8.0
Male,2024-09-21,6c57304cb5,In,25.0,395.00180333757476,12.0
Male,2024-09-21,3e8a64c985,In,28.0,396.41531846497134,14.0
Male,2024-09-21,caa60c0022,In,35.0,399.4305491252894,13.0
Male,2024-09-21,364eab1327,In,27.0,406.24241438838766,15.0
Male,2024-09-21,79883555f3,In,37.0,408.99415329332703,15.0
Male,2024-09-21,c19a3b779a,In,33.0,402.20485597746574,15.0
Male,2024-09-21,dc0694e86d,In,28.0,406.7189396708257,16.0
Male,2024-09-21,50293aa23f,In,20.0,414.4679563692537,17.0
Male,2024-09-21,29e2c5df3b,In,38.0,412.7557883366463,21.0
Male,2024-09-21,95b79970fb,In,16.0,411.6874409989654,18.0
Male,2024-09-21,3e2f7e0c59,In,38.0,424.9937996155953,20.0
Male,2024-09-21,5d4c60d5c2,In,36.0,423.9831768228216,24.0
Male,2024-09-21,51349eba69,In,25.0,425.77444621577985,25.0
Male,2024-09-21,39c7e8e2eb,In,28.0,421.36045881905875,26.0
Male,2024-09-21,cb209394bb,In,57.0,424.62052218638456,26.0
Male,2024-09-21,1bfec6891e,In,32.0,431.21402518401896,25.0
Male,2024-09-21,6e03b8afc5,In,33.0,436.15611991532626,27.0
Male,2024-09-21,4e0099a361,In,47.0,429.664343147564,26.0
Male,2024-09-21,07cba9c967,In,25.0,431.4707995857966,27.0
Male,2024-09-21,62cf356cdf,In,32.0,435.0610868266399,31.0
Male,2024-09-21,acf67612e8,In,42.0,434.5794555961493,32.0
Male,2024-09-21,597f0fe53d,In,25.0,432.9193412682597,34.0
Male,2024-09-21,c17e65672d,In,49.0,439.00278990981445,31.0
Male,2024-09-21,84e7ff87dc,In,37.0,421.59137068792734,32.0
Male,2024-09-21,82f8f535b9,In,26.0,448.09641455208475,33.0
Male,2024-09-21,5c89a63f76,In,32.0,448.27098619147415,37.0
Male,2024-09-21,47ddaec235,In,36.0,450.3328751581145,36.0
Male,2024-09-21,ad4730b104,In,40.0,444.8281410795348,36.0
Male,2024-09-21,9500484533,In,41.0,449.9529112766436,38.0
Male,2024-09-21,6347155fec,In,31.0,446.4480377858317,39.0
Male,2024-09-21,5151a4b613,In,41.0,450.97608994990196,43.0
Male,2024-09-21,7ab06efba4,In,49.0,461.87546195797773,42.0
Male,2024-09-21,8e568d6fee,In,50.0,470.19280148043055,44.0
Male,2024-09-21,9163c38b22,In,41.0,478.6404726698155,46.0
Male,2024-09-21,4eb61ff58b,In,39.0,544.2487708021121,43.0
Male,2024-09-21,0ce29d6a6e,In,36.0,461.27982315329604,47.0
Male,2024-09-21,db5328b95c,In,18.0,785.5007844339569,45.0
Male,2024-09-21,0967fb9661,In,23.0,776.4546417447287,49.0
Male,2024-09-21,451d1e0767,In,29.0,477.54503212267775,49.0
Male,2024-10-06,f61349b905,In,34.0,470.14438421898353,1.0
Male,2024-10-06,f28b0c76f1,In,37.0,481.6568846708301,4.0
Male,2024-10-06,ea0c7ce49c,In,23.0,484.08045407568693,5.0
Male,2024-10-06,3e8a64c985,In,29.0,486.4976667065822,6.0
Male,2024-10-06,14e3e44b15,In,20.0,489.1982740339874,6.0
Male,2024-10-06,2e3d56e3a1,In,18.0,494.9855235686935,5.0
Male,2024-10-06,a4391154ba,In,24.0,491.3565547535809,7.0
Male,2024-10-06,07cba9c967,In,26.0,500.39164590605475,10.0
Male,2024-10-06,6f38251a56,In,26.0,498.9885272112569,10.0
Male,2024-10-06,50293aa23f,In,18.0,498.5450162410228,8.0
Male,2024-10-06,de0228af0a,In,29.0,503.0204077977031,9.0
Male,2024-10-06,79883555f3,In,36.0,506.12239161260237,12.0
Male,2024-10-06,38d6959594,In,31.0,508.37367816724554,13.0
Male,2024-10-06,caa60c0022,In,31.0,515.9662358790225,14.0
Male,2024-10-06,51349eba69,In,25.0,517.1019490013355,16.0
Male,2024-10-06,db5328b95c,In,16.0,517.5134294759526,18.0
Male,2024-10-06,9bb420b37a,In,27.0,519.4898769835397,19.0
Male,2024-10-06,3e2f7e0c59,In,34.0,522.5501751581417,16.0
Male,2024-10-06,7c541e1622,In,31.0,525.029337692616,19.0
Male,2024-10-06,597f0fe53d,In,27.0,525.0669614315528,20.0
Male,2024-10-06,39c7e8e2eb,In,27.0,524.6359071863995,21.0
Male,2024-10-06,edfb33eb7e,In,41.0,527.6179898211003,24.0
Male,2024-10-06,62cf356cdf,In,37.0,535.8869786293201,25.0
Male,2024-10-06,1d6ec65c48,In,34.0,536.2515346391457,23.0
Male,2024-10-06,acf67612e8,In,42.0,536.1914919510111,24.0
Male,2024-10-06,29be0addc0,In,30.0,540.9226165786954,28.0
Male,2024-10-06,ad4730b104,In,35.0,543.40724782641,28.0
Male,2024-10-06,47ddaec235,In,37.0,548.5179523492866,28.0
Male,2024-10-06,445b4ce105,In,37.0,545.625391745235,29.0
Male,2024-10-06,c1415b7575,In,37.0,550.996255653028,31.0
Male,2024-10-06,9163c38b22,In,36.0,583.3429816674287,32.0
Male,2024-10-06,1042f9b215,In,38.0,498.1368040897635,32.0
Male,2024-10-06,451d1e0767,In,26.0,610.8511612434785,33.0
Male,2024-10-06,2a46be1388,In,30.0,567.3700374963221,34.0
Male,2024-10-20,3083e73336,In,25.0,418.55734067205816,2.0
Male,2024-10-20,2e3d56e3a1,In,23.0,420.85152951887386,2.0
Male,2024-10-20,14e3e44b15,In,14.0,423.48896414434773,3.0
Male,2024-10-20,db5328b95c,In,22.0,426.96008100296285,3.0
Male,2024-10-20,06ce70e048,In,33.0,429.59452029352144,3.0
Male,2024-10-20,a4391154ba,In,30.0,431.56728355702313,8.0
Male,2024-10-20,3e8a64c985,In,29.0,429.0616324442739,7.0
Male,2024-10-20,8f4d723972,In,41.0,438.03018901777244,9.0
Male,2024-10-20,1042f9b215,In,39.0,437.06124935014304,10.0
Male,2024-10-20,c9e34192aa,In,35.0,438.0953970133725,9.0
Male,2024-10-20,c19a3b779a,In,30.0,438.95497166862526,13.0
Male,2024-10-20,035d271c2f,In,36.0,436.5721397049627,10.0
Male,2024-10-20,beb422c3b3,In,32.0,443.1075547131266,13.0
Male,2024-10-20,7c541e1622,In,29.0,446.0879578846846,15.0
Male,2024-10-20,13f41ab3e9,In,30.0,440.96355346067276,16.0
Male,2024-10-20,b8bb46dbee,In,36.0,442.0845959525461,17.0
Male,2024-10-20,6d7a874697,In,37.0,441.7088192175969,16.0
Male,2024-10-20,38d6959594,In,28.0,446.42501698669986,16.0
Male,2024-10-20,583e93a60c,In,25.0,448.7099083303217,19.0
Male,2024-10-20,a714cb6b4b,In,37.0,445.0536568450441,19.0
Male,2024-10-20,6f38251a56,In,31.0,446.35460674684515,22.0
Male,2024-10-20,51349eba69,In,28.0,452.1974997093191,23.0
Male,2024-10-20,79883555f3,In,35.0,450.8204612154254,25.0
Male,2024-10-20,43e9c02087,In,34.0,448.1975391385243,22.0
Male,2024-10-20,ce68d2e676,In,24.0,452.8546506942153,26.0
Male,2024-10-20,07cba9c967,In,25.0,452.36072668157146,24.0
Male,2024-10-20,29e2c5df3b,In,38.0,456.0262735850246,26.0
Male,2024-10-20,7f9d53a4f5,In,16.0,443.9738941096495,26.0
Male,2024-10-20,597f0fe53d,In,24.0,455.4479995307881,28.0
Male,2024-10-20,39c7e8e2eb,In,24.0,457.089323068869,31.0
Male,2024-10-20,d60295b87b,In,36.0,457.0374215685507,32.0
Male,2024-10-20,0ce29d6a6e,In,33.0,454.9826059065133,32.0
Male,2024-10-20,0e99cdeb08,In,25.0,454.6701232335278,35.0
Male,2024-10-20,da73e135c7,In,53.0,459.3731064276575,34.0
Male,2024-10-20,b7309094ae,In,33.0,457.08997178455473,35.0
Male,2024-10-20,3f9684acb5,In,26.0,462.3474798036287,35.0
Male,2024-10-20,5188d44eae,In,32.0,460.6461203947033,38.0
Male,2024-10-20,ad4730b104,In,35.0,463.2522559190558,38.0
Male,2024-10-20,edfb33eb7e,In,42.0,461.81714112268514,39.0
Male,2024-10-20,62cf356cdf,In,32.0,467.8205585941388,41.0
Male,2024-10-20,9857e08f94,In,44.0,471.2712751661775,41.0
Male,2024-10-20,21bc0d11ab,In,33.0,472.28381711170084,44.0
Male,2024-10-20,84e7ff87dc,In,38.0,472.785019403422,45.0
Male,2024-10-20,f2f86e8382,In,16.0,476.9028457236896,46.0
Male,2024-10-20,ff6489f694,In,33.0,473.0007131779123,43.0
Male,2024-10-20,86b1c48a21,In,41.0,474.3397883315112,48.0
Male,2024-10-20,45d1a0dc66,In,42.0,475.95006466743035,45.0
Female,2024-10-20,5d0efaf7e5,In,24.0,476.4185836856458,49.0
Male,2024-10-20,47ddaec235,In,36.0,480.7940134490967,49.0
Male,2024-10-20,acf67612e8,In,44.0,482.58434209830307,50.0
Male,2024-10-20,9dfca10380,In,36.0,482.36132714112165,49.0
Male,2024-10-20,6347155fec,In,38.0,486.0155201044232,51.0
Male,2024-10-20,97a87106df,In,48.0,494.37445868859214,53.0
Male,2024-10-20,e5fbe4386e,In,35.0,498.1092788411556,55.0
Male,2024-10-20,5151a4b613,In,38.0,516.1204187660704,54.0
Male,2024-10-20,9163c38b22,In,42.0,518.0619188475944,56.0
Male,2024-10-20,451d1e0767,In,26.0,523.7638129668258,58.0
Male,2024-10-20,f25b15a1e6,In,40.0,527.1047658947801,60.0
Male,2024-10-20,8240c4b45e,In,41.0,533.2639101505422,61.0
Male,2024-10-20,b287d96df9,In,44.0,534.0574900791588,59.0
Male,2024-10-20,f7258c0e8d,In,64.0,730.018742125742,61.0
Male,2024-10-20,caa60c0022,In,33.0,438.10490313378597,62.0
Male,2024-10-20,d1a2effbf0,In,39.0,441.7554522365744,63.0
Male,2024-10-20,c333bd9b70,In,35.0,,62.0
Male,2024-11-03,6c57304cb5,In,27.0,424.88700929382287,3.0
Male,2024-11-03,f28b0c76f1,In,36.0,426.4909816656517,2.0
Male,2024-11-03,8f4d723972,In,37.0,426.62071327794064,1.0
Male,2024-11-03,14e3e44b15,In,15.0,430.64740980396454,6.0
Male,2024-11-03,87a368190b,In,34.0,431.85101401700695,6.0
Male,2024-11-03,ea0c7ce49c,In,24.0,432.61066673461687,6.0
Male,2024-11-03,0d43f3bffd,In,25.0,430.55781041020623,6.0
Male,2024-11-03,13f41ab3e9,In,27.0,442.2491500699343,9.0
Male,2024-11-03,c9e34192aa,In,34.0,441.6233803840486,10.0
Male,2024-11-03,5188d44eae,In,29.0,442.47198482685025,8.0
Male,2024-11-03,a4391154ba,In,26.0,441.54954004297366,13.0
Male,2024-11-03,db5328b95c,In,22.0,444.04798610025136,11.0
Male,2024-11-03,50293aa23f,In,20.0,444.79787297192985,14.0
Male,2024-11-03,583e93a60c,In,25.0,448.51952625886673,16.0
Male,2024-11-03,79883555f3,In,37.0,452.0510980137515,17.0
Male,2024-11-03,035d271c2f,In,37.0,451.5370649769256,14.0
Male,2024-11-03,da73e135c7,In,52.0,457.05141933881885,18.0
Male,2024-11-03,52d1f18d0f,In,33.0,454.72897246655674,19.0
Male,2024-11-03,ff6489f694,In,32.0,461.7302685554738,20.0
Male,2024-11-03,edfb33eb7e,In,36.0,463.6909629585383,22.0
Male,2024-11-03,51349eba69,In,24.0,467.7410530665533,23.0
Male,2024-11-03,f2f86e8382,In,16.0,466.32972109979005,24.0
Male,2024-11-03,6d0c344c32,In,43.0,471.623340912798,22.0
Male,2024-11-03,ce68d2e676,In,20.0,471.88923100906686,24.0
Male,2024-11-03,445b4ce105,In,35.0,474.9188100658194,24.0
Male,2024-11-03,3e2f7e0c59,In,37.0,474.35543208417334,27.0
Male,2024-11-03,62cf356cdf,In,36.0,487.9167885715198,27.0
Male,2024-11-03,c1415b7575,In,37.0,492.302203528631,26.0
